Species Name ,Authority / Year,Characters:,Description,Colour:,Color,Habitat:,Habitat,Abundance:,Abundance
Porites brighami,"Vaughan, 1907",Characters:,"Colonies are small nodules, usually less than 0.5 metres across. Corallites are deep, funnel-shaped, and polygonal. Septa are thickened near the wall.",Colour:,"Grey, brown or green.",Habitat:,Shallow reef environments.,Abundance:,Occasionally locally common.
Porites cocosensis,"Wells, 1950",Characters:,Colonies are encrusting with a nodular surface forming short branches. Corallites are deeply excavated giving a cellular appearance. Very tall pali are visible underwater where they resemble slightly extended tentacles.,Colour:,"Usually grey, green or blue.",Habitat:,Shallow reef environments.,Abundance:,Locally common.
Porites colonensis,"Zlatarski, 1990",Characters:,"Colonies are thin plates, sometimes in tiers. Surfaces of plates are smooth or undulating.",Colour:,Brown with white polyps.,Habitat:,Reef slopes.,Abundance:,Uncommon.
Porites columnaris,"Klunzinger, 1879",Characters:,Colonies are submassive or form short columns which may branch. These have a smooth surface.,Colour:,Pale brown.,Habitat:,Shallow reef environments.,Abundance:,"The dominant coral in Kaneohe Bay, Hawaii."
Porites compressa,"Dana, 1846",Characters:,Colonies may form large patches of reefs. Branches are cylindrical and commonly fuse. Growth-forms and corallite characters are extremely variable so much so that single reef patches are composites of distinct races.,Colour:,Mostly dull greys and browns.,Habitat:,Shallow protected reef and lagoon environments.,Abundance:,Uncommon.
Porites cumulatus,"Nemenzo, 1955",Characters:,Colonies are highly fused flattened branches. Corallites are angular and superficial. Branch surfaces are smooth.,Colour:,Cream or pale brown.,Habitat:,Shallow protected reef environments.,Abundance:,Common.
Porites cylindrica,"Dana, 1846",Characters:,"Colonies are branching, sometimes with an encrusting base. Corallites are shallow giving branches a smooth surface.",Colour:,"Usually cream, yellow, blue or green.",Habitat:,May be a dominant species in lagoons or on back reef margins.,Abundance:,Common.
Porites decasepta,"Claereboudt, 2006",Characters:,"Colonies are small (<100 mm diameter), encrusting. Corallites are <1 mm diameter and flush with the colony surface. The  pattern of septal fusion is barely distinguishable as the ventra triplet is not formed.",Colour:,Bright blue.,Habitat:,Shallow exposed reef.,Abundance:,Uncommon.
Porites deformis,"Nemenzo, 1955",Characters:,Colonies are thin basal laminae and nodular branches that fuse into clumps. Corallites are superficial and branch surfaces are smooth. Tentacles are sometimes extended during the day.,Colour:,Pale brown.,Habitat:,Shallow protected reef environments.,Abundance:,Sometimes common.
Porites densa,"Vaughan, 1918",Characters:,"Colonies are hemispherical, less than 0.5 metres across, with an even surface.",Colour:,"Cream, grey or brown.",Habitat:,Back reef margins.,Abundance:,Common.
Porites desilveri,"Veron, 2000",Characters:,Colonies are encrusting with a smooth or nodular surface forming short branches. Septa are so irregular that the  pattern is often unrecognisable.,Colour:,Grey with white tops to nodules.,Habitat:,"Shallow reef environments, especially lagoons.",Abundance:,Usually common.
Porites divaricata,"Lesueur, 1820",Characters:,"Colonies are thin fused branches with flattened tips. Corallites are deeply excavated and, with a coarse coenosteum, form a rough surface. Tentacles are usually extended during the day.",Colour:,Uniform grey-brown or greenish-yellow.,Habitat:,"Shallow protected reef environments, especially seagrass beds.",Abundance:,Common.
Porites duerdeni,"Vaughan, 1907",Characters:,"Colonies are nodular or short thick dividing columns. Corallites are excavated, 1-2 mm diameter, crowded, excavated. Triplet septa are usually  unfused. Pali are weakly developed and irregular in number. Septa have two conspicuous rows of denticles. Columellae are well-formed.",Colour:,Cream to pale grey.,Habitat:,Shallow reef environments.,Abundance:,Common.
Porites echinulata,"Klunzinger, 1879",Characters:,"Colonies are massive, flat or consisting of flat-topped columns. The coenosteum between corallites is granulated giving a rough appearance which can be seen underwater.",Colour:,Grey or tan.,Habitat:,Shallow reef environments.,Abundance:,Usually uncommon.
Porites eridani,"Umbgrove, 1940",Characters:,"Colonies are large basal laminae, often with contorted branches. Corallites are irregularly distributed on both laminae and branches.",Colour:,Brown.,Habitat:,Shallow protected reef environments.,Abundance:,Usually uncommon.
Porites evermanni,"Vaughan, 1907",Characters:,Colonies are massive with a tendency to form columns. Tentacles are usually extended during the day.,Colour:,"Usually mustard, sometimes brown.",Habitat:,"Shallow protected reef environments, especially lagoons.",Abundance:,Locally common.
Porites flavus,"Veron, 2000",Characters:,Colonies consist of thin tapered branches which irregularly fuse. There are no basal laminae. Corallites are superficial giving branches a smooth appearance.,Colour:,Uniform pale grey with yellow tips to branches.,Habitat:,Shallow protected fringing reefs.,Abundance:,Probably uncommon.
Porites fontanesii,"Benzoni and Stefani, 2012",Characters:,"Colonies are columnar or form short stumpy branches, up to 500 mm wide, with a smooth surface. Coralltes are >1mm diameter. Septa are in typical  pattern with a fused triplet. There are 5 prominent pali.",Colour:,Grey.,Habitat:,Reef habitats.,Abundance:,Common.
Porites furcata,"Lamarck, 1816",Characters:,Colonies are compact branches with flattened tops. Corallites are deeply excavated. Tentacles are usually extended during the day.,Colour:,Uniform grey-brown.,Habitat:,Shallow to mid-slope reef environments.,Abundance:,Locally common and may be a dominant species.
Porites harrisoni,"Veron, 2000",Characters:,"Colonies are usually less than one metre across. They have a wide range of submassive, nodular, columnar and branching growth-forms on a broad encrusting base.",Colour:,"Commonly dark brown, also pink or blue.",Habitat:,Shallow fringing reefs.,Abundance:,Common.
Porites hawaiiensis,"Vaughan, 1907",Characters:,"Colonies are small (<100 mm diameter), encrusting. Corallites are small (<0.7 mm diameter), not moderately space, and have the same septal configuration as P. rus. The consteum is covered with distinctive spinules.",Colour:,Mottled yellow and green-brown.,Habitat:,Reef habitats.,Abundance:,"Common in subtropical localities, rare in the tropics."
Porites heronensis,"Veron, 1985",Characters:,"Colonies are generally submassive, encrusting or columnar. Corallites are shallow giving colonies a smooth surface.",Colour:,"Cream, green, brown or mottled.",Habitat:,Semi-protected shallow reef or terrigenous rock substrates.,Abundance:,Sometimes common.
Porites horizontalata,"Hoffmeister, 1925",Characters:,Colonies are composites of encrusting laminae and contorted anastomosing branches. Corallites are separated into groups by ridges.,Colour:,Pale brown with cream extremities of branches and plates. Sometimes brightly coloured in shallow water.,Habitat:,Shallow reef environments.,Abundance:,Uncommon.
Porites latistellata,"Quelch, 1886",Characters:,Colonies are thin basal laminae and twisted flattened branches. Corallites are aligned in irregular rows along the branches.,Colour:,Pale brown.,Habitat:,Shallow protected reef environments.,Abundance:,Common and usually conspicuous.
Porites lichen,"Dana, 1846",Characters:,"Colonies are flat laminae or plates, or fused nodules and columns. Corallites are commonly aligned in irregular rows separated by slight ridges. Septal structures are variable and irregular.",Colour:,"Usually bright yellowish-green, sometimes brown.",Habitat:,Frequently a dominant species of lagoons and reef slopes.,Abundance:,Probably the most common .
Porites lobata,"Dana, 1846",Characters:,Colonies are usually hemispherical or helmet-shaped and may be over 4 metres across. They commonly form ‘micro-atolls’ in intertidal habitats. The surface is usually smooth.,Colour:,"Usually cream or pale brown but may be bright blue, purple or green in shallow water.",Habitat:,"Frequently a dominant species of back reef margins, lagoons and some fringing reefs.",Abundance:,Usually uncommon.
Porites lutea,"Milne Edwards, 1860",Characters:,Colonies are hemispherical or helmet-shaped and may be over 4 metres across. They usually form �micro-atolls� in intertidal habitats. The surface is usually smooth.,Colour:,Usually cream or yellow but may be bright colours in shallow water.,Habitat:,"Occurs with�P. lobata�and�P. australiensis�on back reef margins, lagoons and fringing reefs.",Abundance:,Common.
Porites mayeri,"Vaughan, 1918",Characters:,Colonies are hemispherical and may be over 4 metres across. The surface is smooth or lobed.,Colour:,"Cream or brown, sometimes purple or blue (which may photograph pink).",Habitat:,"Back reef margins, lagoons and fringing reefs.",Abundance:,Common in the western Indian Ocean.
Porites monticulosa,"Dana, 1846",Characters:,"Colonies are massive, columnar, laminar, branching or encrusting and are usually less than one metre across. They are commonly mixtures of these growth-forms. Corallites are separated into groups by ridges.",Colour:,Usually brown or blue.,Habitat:,Shallow reef environments.,Abundance:,Sometimes common.
Porites murrayensis,"Vaughan, 1918",Characters:,"Colonies are generally hemispherical or spherical, up to 0.5 metres across. The colony surface is smooth and corallites are evenly spaced.",Colour:,"Usually cream or brown, but may be bright colours in shallow water.",Habitat:,"Shallow clear water, especially reef flats.",Abundance:,Usually uncommon.
Porites myrmidonensis,"Veron, 1985",Characters:,Colonies are massive and may be over 4 metres across. The surface is usually nodular. Corallites are in deeply excavated pits and are distinctive underwater.,Colour:,Uniform or mottled green or brown.,Habitat:,Upper reef slopes exposed to strong wave action.,Abundance:,Sometimes common.
Porites napopora,"Veron, 2000",Characters:,"Colonies are broad basal laminae with irregular clumps of tapered irregularly fused branches. Corallites are irregularly spaced and are in excavated pits. Those on branches are especially deeply excavated, giving branches a rough surface. Walls between corallites are thin.",Colour:,Brown with white corallite centres.,Habitat:,Shallow reef environments.,Abundance:,Uncommon.
Porites negrosensis,"Veron, 1990",Characters:,Colonies are clumps of anastomosing contorted branches. Large colonies may develop basal laminae. Corallites are widely spaced and conspicuously excavated. The coenosteum is fine.,Colour:,Pale brown or grey.,Habitat:,Shallow protected reef environments where diversity is high.,Abundance:,Sometimes common.
Porites nigrescens,"Dana, 1846",Characters:,"Colonies are branching, sometimes with an encrusting base. Concave calices give the surface a pitted appearance. Tentacles are frequently extended during the day.",Colour:,Brown or cream.,Habitat:,Common on lower reef slopes and lagoons protected from wave action.,Abundance:,Common and may form patch reefs.
Porites nodifera,"Klunzinger, 1879",Characters:,"Colonies are compact clusters of columns, which have a smooth surface. Individual columns tend to be isolated subcolonies. Tops of columns tend to be squared off. Small colonies usually consist of nodular subcolonies.",Colour:,Pale brown.,Habitat:,Shallow water. Tolerant of high salinities.,Abundance:,Uncommon.
Porites okinawensis,"Veron, 1990",Characters:,"Colonies are encrusting to massive, with an irregular surface. Corallites are superficial and angular. The coenosteum between corallites is granulated giving a rough appearance which can be seen underwater.",Colour:,"Pale brown or cream, sometimes green in high latitudes.",Habitat:,Semi-protected shallow reef or terrigenous rock substrates.,Abundance:,Uncommon or rare.
Porites ornata,"Nemenzo, 1971",Characters:,Colonies are clumps of fused branches which are usually tapered. Corallites are small and superficial.,Colour:,Pale cream.,Habitat:,Shallow protected reef environments.,Abundance:,Locally common.
Porites panamensis,"Verrill, 1866",Characters:,Colonies are lobed or form short branches. The surface is smooth to undulating.,Colour:,Greenish-grey.,Habitat:,Rocky foreshores.,Abundance:,Sometimes common.
Porites porites,"(Pallas, 1766)",Characters:,"Colonies are sturdy fused branches with rounded tips. Corallites are deeply excavated and, with a coarse coenosteum, form a rough surface. Tentacles are usually extended during the day.",Colour:,Uniform grey-brown.,Habitat:,Shallow protected reef environments.,Abundance:,Uncommon or rare.
Porites profundus,"Rehberg, 1892",Characters:,"Colonies are composed of straight, slightly tapered branches. Corallites are deeply excavated and angular, with thin walls.",Colour:,"Grey or brown, usually with pale walls and darker centres.",Habitat:,Shallow reef environments.,Abundance:,Usually uncommon.
Porites pukoensis,"Vaughan, 1907",Characters:,Colonies are massive with a tendency to form columns. Tentacles are usually extended during the day.,Colour:,Brown or tan.,Habitat:,"Shallow protected reef environments, especially lagoons.",Abundance:,Common.
Porites randalli,"Forsman and Birkeland, 2009",Characters:,"Colonies are clusters of nodular clumps becoming submassive. Corallite are 1-1.2 mm diameter, excavated, with a septal pattern characterised by a fused triplet and 6 pali, 5 of which are large. Columellae are small. The walls are synapticular ridges.",Colour:,Mottled yellowish green.,Habitat:,Reef habitats.,Abundance:,Uncommon.
Porites rugosa,"Fenner and Veron, 2000",Characters:,"Colonies are branching, the branches being irregularly contorted and fused. Corallites are very small and are deeply embedded in the coenosteum. The coenosteum is very rough and seldom surrounds corallites, but rather forms irregular ridges.",Colour:,"Pale brown or pinkish, with yellow tips to branches.",Habitat:,Shallow reef environments.,Abundance:,Common and may be a dominant species in a wide range of habitats.
Porites rus,"(Forskål, 1775)",Characters:,"Colonies are submassive, encrusting or form contorted anastomosing branches, and are commonly over 5 metres across. Corallites are separated into groups by ridges which characteristically converge towards each other forming flame-shaped patterns.",Colour:,"Pale cream, yellow or dark bluish-brown, often with pale branch tips. Sometimes brightly coloured in shallow water.",Habitat:,Shallow reef environments.,Abundance:,Uncommon.
Porites sillimaniana,"Nemenzo, 1976",Characters:,Colonies are clumps of thin anastomosing branches or thin basal laminae with upright irregular branches arising from central parts. Corallites are often aligned in rows on the laminae. Tentacles are often extended during the day.,Colour:,"Pale yellow or brown, usually with white corallite centres.",Habitat:,Mostly on reef flats.,Abundance:,Common.
Porites solida,"(Forskål, 1775)",Characters:,"Colonies are massive, usually hemispherical, and may be several metres across. The surface is smooth to undulating. Corallites are conspicuously large.",Colour:,Brown or greenish yellow.,Habitat:,Shallow reef environments.,Abundance:,"Rare, except at Cocos (Keeling) Atoll."
Porites somaliensis,"Gravier, 1911",Characters:,"Colonies are massive, hemispherical, with a knobbly surface and may be several metres across.",Colour:,Pale brown.,Habitat:,Shallow reef environments.,Abundance:,Uncommon.
Porites stephensoni,"Crossland, 1952",Characters:,"Colonies are encrusting, hemispherical or columnar and are usually less than 0.5 metres across.",Colour:,Cream or brown.,Habitat:,Reef flats.,Abundance:,Unknown.
Porites studeri,"Vaughan, 1907",Characters:,"Colonies are massive, of unknown size range. Corallites are 1.5-2.0 mm diameter, slightly excavated.  septal pattern is clear with ventral septa usually not fused. The columella is small, pali inconspicuous. Columellae are laterally compressed. Synapticular rings are conspicuous in corallite walls.",Colour:,Tan.,Habitat:,Reef slopes.,Abundance:,Common in the Marshall Islands.
Porites superfusa,"Gardiner, 1898",Characters:,"Colonies are massive with a lobed, rarely columnar surface. Corallites are deeply excavated. Septa are short and thick, the columella is small.",Colour:,Brown green or lavender.,Habitat:,Shallow reef environments.,Abundance:,Sometimes common.
Porites sverdrupi,"Durham, 1947",Characters:,"Colonies are small, consisting of clumps of finer-like branches. Corallites are small, septa are irregular, with ventral septa fused. There are 5 tall pali. Columella are style-like or absent. Walls and coenosteum are a mass of elaborated spinules.",Colour:,Cream - reddish-brown.,Habitat:,Protected rubble substrates.,Abundance:,Sometimes common in Indonesia.
Porites tuberculosa,"Veron, 2000",Characters:,"Colonies are sturdy fused branches, sometimes with basal plates. Branches usually have squared-off tips. Corallites are moderately excavated and connected by ridges of coenosteum.",Colour:,Grey or green.,Habitat:,Shallow protected reef environments.,Abundance:,Sometimes common.
Porites vaughani,"Crossland, 1952",Characters:,"Colonies are encrusting, laminar or form columns. Corallites are widely spaced and separated by ridges. They are uniform in size within the same colony; those of colonies from exposed upper reef slopes are relatively small.",Colour:,"Usually pale cream, pink or brown but may be bright green or purple.",Habitat:,A wide range of environments.,Abundance:,Rare.
Poritipora paliformis,"Veron, 2000",Characters:,"Colonies are massive, usually hemispherical, and may be several metres across. The surface is smooth to undulating. Corallites are deeply excavated. There are two cycles of 12 septa each, 6 pali and no columella. Walls are thin.",Colour:,Dull brown.,Habitat:,Shallow reef environments and lagoons.,Abundance:,Sometimes common.
Psammocora albopicta,"Benzoni, 2006",Characters:,"Colonies are up to 1 m diameter, sub-massive to encrusting. Corallites are solitary or in short valleys approximately 1 mm wide. Septa are thick, uniform or irregularly fused with elaborated margins. Columellae are styliform. Walls are have conspicuous synapticular rings.",Colour:,Dark green to brown.,Habitat:,Reef habitats.,Abundance:,Common over a wide range of environments.
Psammocora contigua,"(Esper, 1794)",Characters:,"Colonies are mixtures of flattened branches, columns and/or irregular nodules. Sometimes they occur as free-living mobile balls. Corallite structures are fine and corallites are shallow, giving colonies a smooth surface.",Colour:,Pale to dark grey-brown.,Habitat:,Shallow reef environments and soft substrate.,Abundance:,Usually uncommon.
Psammocora digitata,"Milne Edwards and Haime, 1851",Characters:,"Colonies form submassive plates and/or columns. Corallites are small and shallow, each with a few slightly exsert petaloid primary septa.",Colour:,"Purple, grey or brown.",Habitat:,Most reef environments.,Abundance:,Uncommon.
Psammocora explanulata,"van der Horst, 1922",Characters:,"Colonies are thin plates or encrusting with a flat surface. Corallites are large for , are regularly distributed and have distinctive exsert primary septo-costae which may be petaloid or meandering.",Colour:,"Pale or dark brown or green, frequently mottled.",Habitat:,Protected reef environments especially in high latitudes.,Abundance:,Uncommon.
Psammocora haimiana,"Milne Edwards and Haime, 1851",Characters:,Colonies are encrusting or submassive. Corallites are situated at the bottom of depressions or are in short non-meandering valleys. Walls have acute tops. Primary septo-costae are petaloid but are not exsert.,Colour:,"Uniform grey, brown or sometimes bright colours.",Habitat:,Shallow reef environments.,Abundance:,Rare.
Psammocora nierstraszi,"van der Horst, 1921",Characters:,"Colonies are massive or encrusting and are primarily characterised by highly meandering valleys, often with steep walls. Corallites are distributed largely independently of the valleys. Petaloid primary septa are exsert giving the colony surface a rough appearance.",Colour:,"Grey, brown or cream.",Habitat:,Restricted to reef habitats exposed to strong wave action.,Abundance:,Rare.
Psammocora obtusangula,"(Lamarck, 1816)",Characters:,"Colonies are nodular or form small flattened branches. The latter may be only weakly attached to the substrate. Corallites are circular, not well defined and are not in valleys except at the tips of nodular growths where they are usually crowded. Septa are thick and wedge-shaped and have serrated margins. Columellae are prominent.",Colour:,"Tan, grey or yellow-brown.",Habitat:,Shallow reef environments and rubble.,Abundance:,Usually uncommon.
Psammocora profundacella,"Gardiner, 1898",Characters:,"Colonies are submassive or encrusting. Corallites are in short valleys. Walls are rounded although they may have a central ridge. Petaloid septo-costae are usually short, sometimes inconspicuous or absent.",Colour:,"Uniform grey, brown, tan or cream, usually with dark corallite centres.",Habitat:,Shallow reef environments,Abundance:,Presumably uncommon.
Psammocora stellata,"(Verrill, 1866)",Characters:,"Colonies are submassive or branching, with encrusting bases. Corallites have poorly defined walls. Approximately half of the septo-costae are tear-shaped. Columellae are poorly developed or absent.",Colour:,"Tan, grey or purple.",Habitat:,Shallow wave washed rock.,Abundance:,Uncommon and cryptic.
Pseudosiderastrea formosa,"Pichon, Chuang and Chen, 2012",Characters:,"Colonies are small, encrusting with cerioid corallites of uniform shape and dimensions, up to 4.4 mm diameter. Septa are equally spaced, of similar length or alternate. All have need rows of dentations. Columellae are large fused domes.",Colour:,Pale orange to grey.,Habitat:,Shallow rock faces exposed to wave action.,Abundance:,Uncommon.
Pseudosiderastrea tayamai,"Yabe and Sugiyama, 1935",Characters:,"Colonies are encrusting to slightly dome-shaped and up to 160 millimetres across. Corallites are cerioid, polygonal and 3-6 millimetres diameter. Septa are evenly spaced and usually fuse with each other in fan-like groups. They have fine, saw-like teeth. Columellae consist of one to four pinnules.",Colour:,Pale grey with distinctive white corallite walls. Uniform brown in the western Indian Ocean.,Habitat:,"Very shallow water, attached to bare rock.",Abundance:,Presumably rare.
Sandalolitha africana,"Veron, 2000",Characters:,"Colonies are flat, oval or irregular in shape. Corallites are evenly spaced. Peripheral septa and costae are aligned at right angles to the colony margins while those in the central area are parallel to its long axis. There is no axial furrow. Septa are thin.",Colour:,Brown or greenish-brown.,Habitat:,Shallow reef environments.,Abundance:,Usually uncommon.
Sandalolitha boucheti,"Hoeksema, 2012",Characters:,"Colonies are free-living, arched, irregularly oval or circular, up to 135 mm long. Corallites are more numer near the colony centre. Septo-costae are thin, closely packed, tend to alternate, and are highly ornamented.",Colour:,Light brown.,Habitat:,Reef environmens.,Abundance:,Common.
Sandalolitha dentata,"Quelch, 1884",Characters:,"Colonies are flat and irregular in shape, with corallites mostly in the central area. An axial furrow can be seen in small specimens. Septa vary greatly in height.",Colour:,"Brown or mottled, usually with white corallite centres.",Habitat:,Deep protected environments.,Abundance:,Uncommon.
Sandalolitha robusta,"(Quelch, 1886)",Characters:,"Colonies are large, free-living, circular to oval, dome-shaped and heavily constructed, without an axial furrow. Corallites are compact. Septa vary little in height. Tentacles are extended only at night.",Colour:,"Usually pale or dark brown or green, sometimes mottled and sometimes with purple margins and white corallite centres.",Habitat:,Most reef habitats.,Abundance:,Uncommon.
Scapophyllia cylindrica,"Milne Edwards and Haime, 1848",Characters:,"Colonies have thick laminar bases and blunt-ended columns which occasionally branch. Valleys are meandroid and sinuous. Septa are thick and fuse irregularly with each other and with the columellae. Columellae are composed of a few thick septal teeth. Tentacles are usually extended only at night and are long, tapering, and of uniform length.",Colour:,Usually cream or yellow-brown.,Habitat:,Usually found in partly turbid water such as around fringing reefs and in lagoons.,Abundance:,Uncommon.
Schizoculina africana,"(Thiel, 1928)",Characters:,"Colonies are encrusting to branching, sometimes over one metre across. Branches are primarily horizontal and may have a zig-zag shape. Corallites are circular, less than 4 millimetres diameter and are mostly on the upper surface of branches. Budding is extratentacular. A paliform crown is well developed.",Colour:,Dark brown to grey.,Habitat:,Rocky foreshores up to 35 metres depth.,Abundance:,Unknown but possibly common.
Schizoculina fissipara,"(Milne Edwards and Haime, 1850)",Characters:,"Encrusting to branching, sometimes over one metre across. Branching is primarily upright. Corallites are circular, up to 4-5 millimetres diameter but are occasionally linked in a series. Budding is extratentacular. A paliform crown is present.",Colour:,Light brown or blue-grey.,Habitat:,Rocky foreshores up to 35 metres deep.,Abundance:,Uncommon.
Sclerophyllia margariticola,"Klunzinger, 1879",Characters:,"Solitary, approximately circular, with calices up to 15 mm diameter. Walls are thick. Septa are not arranged in orders. They are all thick near the calice rim, taper and are strongly dentate. Columellae are large and spongy, deep with the calice. A paliform crown is sometimes developed.",Colour:,Cream to pale brown.,Habitat:,Reef slopes.,Abundance:,Uncommon.
Sclerophyllia maxima,"(Sheppard and Salm, 1988)",Characters:,Colonies are cerioid with corallites up to 50 millimetres diameter. Septa are coarsely toothed. Polyps have a fleshy mantle up to 100 millimetres diameter and with a –like texture.,Colour:,"Green, grey or brown.",Habitat:,"Known only from moderately deep, turbid water.",Abundance:,Uncommon.
Scolymia cubensis,"(Milne Edwards and Haime, 1849)",Characters:,"Usually attached but may be free-living, with a tapered base. Polyps have one, rarely two or more centres and are sometimes over 100 millimetres across. They may be only a few millimetres thick, with successive regrowths forming tiers. Sometimes corallites have several mouths. Septa are in two or three orders of slightly different size. A paliform crown may be distinguishable. Polyps are fleshy.",Colour:,"Uniform or variegated brown, red, tan or green. Sometimes bright orange (which may photograph brown).",Habitat:,Lower reef slopes and soft substrates.,Abundance:,Uncommon.
Seriatopora aculeata,"Quelch, 1886",Characters:,"Branches are thick (5-9 mm), short and strongly tapered. They are usually in fused clumps. Corallites are irregularly distributed on branches. Tentacles are commonly extended during the day.",Colour:,Pink or cream.,Habitat:,Shallow reef environments.,Abundance:,Usually uncommon.
Seriatopora caliendrum,"Ehrenberg, 1834",Characters:,A poorly defined species which shows a lot of geographic variation. Branches do not taper and they may be widely spaced or compact. Corallites are mostly arranged in rows along branches and tend to have -like hoods. Tentacles are often extended during the day.,Colour:,Cream or brown.,Habitat:,Mostly upper reef slopes.,Abundance:,Common.
Seriatopora dendritica,"Veron, 2000",Characters:,"Branches thin and tapered to a point, hence they have a needle-like appearance. Branches are widely spaced, less than 100 millimetres long, and usually fuse in an irregular manner. They are very fine and delicate, so that colonies fall apart if disturbed. Corallites are arranged in neat rows along branches. Tentacles are extended only at night.",Colour:,Pink or cream.,Habitat:,Protected reef environments.,Abundance:,Common.
Seriatopora guttatus,"Veron, 2000",Characters:,"Colonies are up to 0.3 metres across and are usually prostrate. Branches are irregularly fused. They are not tapered and do not have sharp points. Corallites are arranged irregularly or in indistinct rows. They have a well defined rim, but do not have hoods. Polyps are extended day and night.",Colour:,"A wide range of colours, with polyps and branches of contrasting colours.",Habitat:,Shallow reef environments especially where protected from strong wave action including vertical walls and beneath overhangs.,Abundance:,Uncommon.
Seriatopora hystrix,"Dana, 1846",Characters:,"Colonies may form extensive stands. Branches are thin and tapered to a point, hence they have a needle-like appearance. These may be either widely spaced or compact, up to 150 millimetres long, and usually fuse in an irregular manner. Colonies with short thick branches are normally found in habitats exposed to wave action. Corallites are arranged in neat rows along branches. Polyps are not extended during the day.",Colour:,"Pink, less commonly cream, blue or green.",Habitat:,Shallow reef environments especially intertidal reef flats.,Abundance:,Common.
Seriatopora stellata,"Quelch, 1886",Characters:,"Branches are thick (5-9 mm), short and strongly tapered. They are usually in fused clumps. Corallites are aligned in rows which are raised into ridges down the sides of branches. Tentacles are usually extended only at night.",Colour:,Pink or yellow-green.,Habitat:,Shallow reef environments.,Abundance:,Uncommon.
Siderastrea radians,"(Pallas, 1766)",Characters:,"Colonies are massive, usually less than 300 millimetres across. They sometimes occur as free-living mobile balls. Corallites are rounded, deep, usually irregular and 2.5-3 millimetres diameter. Septa are in three clearly defined cycles. Columellae consist of one or a few granules.",Colour:,Uniform light browns.,Habitat:,Shallow reef.,Abundance:,Common.
Siderastrea savignyana,"Milne Edwards and Haime, 1849",Characters:,"Colonies are encrusting or are low mounds up to one metre across. Corallites are polygonal, 2-4 millimetres diameter. Septa are neatly arranged: 30-35 at the wall, fusing in neat fan-like groups so that 10-15 fuse with the columella. Walls have a fine ridge along their tops.",Colour:,Pale tan or with dark centres and white corallite walls.,Habitat:,Shallow reef environments or sandy lagoons. Colonies are often partly buried in sand.,Abundance:,Common.
Siderastrea siderea,"(Ellis and Solander, 1786)",Characters:,"Colonies are encrusting to massive and are usually over one metre across. Corallites are 3-4.5 millimetres diameter, with numerous septa tightly compacted giving a smooth surface. Septa are uniformly separated and reduce in number from the wall to the columella without forming many fan-like fusions.",Colour:,Usually light reddish-brown.,Habitat:,Shallow reef environments.,Abundance:,Previously known from a single beach eroded specimen.
Siderastrea stellata,"Verrill, 1868",Characters:,"Colonies are massive and occasionally occur as free-living mobile balls. Corallites are rounded and shallow, 2.5-3.5 millimetres diameter. Septa have curved upper margins and are granulated. Most are not fused and do not form distinct cycles. Columellae consist of one or a few granules.",Colour:,Reddish-brown with pale walls.,Habitat:,Shallow lagoons and intertidal pools.,Abundance:,Usually uncommon.
Simplastrea vesicularis,"Umbgrove, 1939",Characters:,"Colonies are flat and encrusting. Corallites are circular, uniformly spaced and separated by blistery coenosteum. Walls are thin. Septa are well developed, thin and straight. The inner margins of septa form a columella tangle. The colony surface is covered by a mass of slightly extended tentacles.",Colour:,Pale brown.,Habitat:,Shallow reef environments.,Abundance:,Usually uncommon.
Solenastrea bournoni,"Milne Edwards and Haime, 1849",Characters:,"Colonies are massive, forming hemispherical domes with smooth or slightly irregular surfaces. Corallite rims form conspicuous dark circles. Tentacles, which may be extended during the day, are long, giving colonies a ragged appearance.",Colour:,Cream or tan with colourless or green polyps.,Habitat:,Shallow turbid environments including seagrass beds and reef lagoons.,Abundance:,"Sometimes common, rare in Brazil."
Solenastrea hyades,"(Dana, 1846)",Characters:,"Colonies are submassive, with irregular upgrowths. Corallites may be irregularly spaced. Tentacles are commonly extended during the day and give colonies a furry appearance.",Colour:,Cream or tan with dark brown polyps.,Habitat:,"A wide range of reef habitats and rocky foreshores, especially turbid environments.",Abundance:,Usually rare.
Stephanocoenia michelini,"Milne Edwards and Haime, 1848",Characters:,"Colonies are usually less than 0.3 metres across, massive to encrusting and usually form flattened domes. Septa are neatly arranged in two alternating orders that do not fuse with the columella. Columellae and pali are both well developed.",Colour:,"Tentacles are darker than the surrounding coenosteum and are extended day and night. If the colony is touched, tentacles promptly retract and the colony pales slightly.",Habitat:,"Shallow reef environments, especially surge channels.",Abundance:,"Rare, cryptic."
Stylaraea punctata,"(Linnaeus, 1758)",Characters:,"Colonies are circular, encrusting, less than 15 millimetres across with uniformly spaced corallites. Septa are in two cycles of 6 each. The columella is an irregular pinnule.",Colour:,Pale brown with white septa and columellae.,Habitat:,Subtidal environments usually uninhabited by other corals.,Abundance:,Rare.
Stylocoeniella armata,"(Ehrenberg, 1834)",Characters:,Colonies are encrusting. Corallites are widely spaced and form excavations in the coenosteum. Septa are in two equal or subequal cycles. Each corallite has a prominent coenosteum style.,Colour:,"Dark or bright red, brown or green.",Habitat:,Shallow reef environments.,Abundance:,"Uncommon, but more abundant than other Stylocoeniella species."
